session,group,time,answer_length.x,word,negate,answer,answer_length.y
UGWlss5AAyA888k6Y2x--EiyF2i2j48ZGMEesRS0uXTlvpnv3oVBWJ0ipdnG1M7X,gr1,2,31,doesn't,TRUE,"The main character in this film is nice, sweet and honest. He does have a handicap, but that doesn't stop him from doing what he wants to do in life.",31
cVyhtnIG-k431XYfhRQSvIrrn0F6CflQAOckEmwiKgDuSvXJjb9ot_TDjPAm5qgB,gr1,2,73,wouldn't,TRUE,I thought that he was a little bit nervous about finding out that he had a son for the first time but that's to be expected. I think that he stepped up to be a father and I think that that is really admirable. I think that a lot of people wouldn't react the same way in his situation. They would probably get really upset but he stayed calm about it.,73
AiuNS_369auyKyzOI3IUDMNKm9vo0pfKWu9LD5DBoSl6_jRJkoD7Nb0_hq-ojB5A,gr1,2,51,not,TRUE,I recall a man who found out that he had a son that he did not know about. He seemed very concerned and took an immediate interest in his son. He walked over to were his son was sitting watching TV. He then sat down to watch TV with his son.,51
GkHzHWh0-9sT03WzOM5MTGHt1EUOOvM_4MOj4-l_ZpKu8K0ksAZoRIWWlIht2pOI,gr1,2,45,isn't,TRUE,"Forrest Gump is a loving and caring man with a big heart. He isn't the smartest man, but he always ends up getting through his problems somehow. He is a very good person, and it is easy for everyone he meets to like him.",45
SwdbEm0jUpQZxSJgV2lavQ1b5TEEYYm4r9nCVI80wuIrNafKR37CttoyVnAMt2TK,gr1,2,74,not,TRUE,"The character suffers from a learning disability of some sort, yet that has not interfered with his ability to score with females. His actions were quite admirable upon the discovery he has become a father. While I would not include these additional details to a friend, the character was also concerned about the mental health of his child wherein he asks if he is allowed to sit down and watch television with the child.",74
SwdbEm0jUpQZxSJgV2lavQ1b5TEEYYm4r9nCVI80wuIrNafKR37CttoyVnAMt2TK,gr1,2,74,not,TRUE,"The character suffers from a learning disability of some sort, yet that has not interfered with his ability to score with females. His actions were quite admirable upon the discovery he has become a father. While I would not include these additional details to a friend, the character was also concerned about the mental health of his child wherein he asks if he is allowed to sit down and watch television with the child.",74
4BC8J3ZDkN3HexBiyN9n4TUhBxGnvWFvl52Y2zUfzr354P5o-kMC88zjAqR7FO08,gr1,2,38,wasn't,TRUE,I really liked how the character remained calm and composed when finding out he had a son. He showed some fear but wasn't pushy towards the mom or angry at her. I handled this situation very well.,38
QwK32C9v0teq35S2f8i4m_ML0wUVtKn5UJuBeIdw7F2JAI6rdDZ7C_1sk_g-zsWj,gr1,2,27,not,TRUE,Forest is a really nice man but not very smart. He has just learned that he has a son in this clip. Really a very nice guy.,27
Kp4grtMZLC8kWKHwoaKzLAYCBfeLmbrt5AlMjo9SnTNDnPRClAkfdnS9GEO5w4kF,gr1,2,14,didn't,TRUE,He seems like a good guy who didn't know he had a kid.,14
VhVBZ54g_6WThFhHKRcNmO2PNbS8N_xykNp0wQP46jB75Q-TGTaaPYFyH7oNyVlO,gr1,2,20,not,TRUE,"Simple and sweet and gentle,  he's afraid of not doing the right thing and family is very important him.",20
q-Q-k-qLC0OGaPiHHdFTpY0J1cpAw9RKPKuPSkBo55Dpc0PeXU_oKUsYpRhm7-h_,gr1,2,28,doesn't,TRUE,He is a very sweet and gentle person. He may have a disability but he doesn't let it stop him and he still understands everything around him.,28
suqTQPnsc8wBXllpC2YVKWfXGgcHkCObN9CrrAduRRinJO5MD4Z5ME_1CZFNpfcv,gr1,2,43,not,TRUE,"The main character, Forrest, is a super sweet man. He's not neurotypical, so he processes things different than someone who is, but that makes him no less. He's just learned that he has a son and is trying to process that.",43
suqTQPnsc8wBXllpC2YVKWfXGgcHkCObN9CrrAduRRinJO5MD4Z5ME_1CZFNpfcv,gr1,2,43,no,TRUE,"The main character, Forrest, is a super sweet man. He's not neurotypical, so he processes things different than someone who is, but that makes him no less. He's just learned that he has a son and is trying to process that.",43
5BwBihQtR0dMgZLO6jat3g__qCIxEGGsm33xy43JY4Ubjj9HZWdCH5z0qPLCa11I,gr1,2,44,not,TRUE,"He was a man with obvious mental disabilities, finding out he had a son for the first time. He was concerned the son also had disabilities and was relieved to find out he did not. He sat down with the boy to watch TV.",44
BLOL514tyOWTZHHcE83kGdUvkHlPRZI7wEKMcvN2rOMzu3WXAd6nTf7ukiF6uAc1,gr1,2,52,not,TRUE,"He is really a sweet character. He shows concern for his son's well-being. He is kind of vulnerable. His son's mother was concerned for him and seemed to want to make sure he is okay. The vulnerability might be because of his intellectual disability, but I am not sure.",52
W-zqllarWt0Cf-zltVwRmGIAB-ynUPrzfnlaa5IF8S1EW93-Ofi0pf46wlKX0Sgj,gr1,2,28,wasn't,TRUE,"He wasn't very smart, but he was kind and soft spoken. He was openly emotional about meeting his child, he seemed to be very caring and loving.",28
4ytzDvyUTI94WgfH-zjpSE_T_yWjAnUFabLHeR0R_mtcvN1EHMM8N8lsxDhhfSk7,gr1,2,90,doesn't,TRUE,"A man meets up with a woman and her son. The woman tells the man after the boy leaves the room that he is the father. He is shaking and nervous but he asks how he's doing. He doesn't question whether or not it's his but asks if he can join him in the other room without hesitation. Granted permission by the mother he steps inside the room and sits next to his child, making up for the time he hasn't given in fathering his child.",90
4ytzDvyUTI94WgfH-zjpSE_T_yWjAnUFabLHeR0R_mtcvN1EHMM8N8lsxDhhfSk7,gr1,2,90,not,TRUE,"A man meets up with a woman and her son. The woman tells the man after the boy leaves the room that he is the father. He is shaking and nervous but he asks how he's doing. He doesn't question whether or not it's his but asks if he can join him in the other room without hesitation. Granted permission by the mother he steps inside the room and sits next to his child, making up for the time he hasn't given in fathering his child.",90
4ytzDvyUTI94WgfH-zjpSE_T_yWjAnUFabLHeR0R_mtcvN1EHMM8N8lsxDhhfSk7,gr1,2,90,hasn't,TRUE,"A man meets up with a woman and her son. The woman tells the man after the boy leaves the room that he is the father. He is shaking and nervous but he asks how he's doing. He doesn't question whether or not it's his but asks if he can join him in the other room without hesitation. Granted permission by the mother he steps inside the room and sits next to his child, making up for the time he hasn't given in fathering his child.",90
RCO0HkfB9L3hhHEhbJ9D-1m6zbgBhHON_8Yqhs4Zz0j-raCqkaYWXG_wrsuQvgpL,gr1,2,28,isn't,TRUE,"He seems like a generally kind, benevolent, and loving man. He is concerned that his son isn't too smart because he is aware of his own condition.",28
3ZIBhPkOFdlPTiOShaUiF3Ev-rK9JMmuHcbYckmkESaf8ovl72QjM419qwKuxsn7,gr1,2,34,not,TRUE,"He is a little off, missing social cues and oblivious to the obvious. This is not purposeful though, as he seems to have a bit of a mental disorder or disability causing these issues.",34
vXF5itoiULkRhdPXLzsc6ddDKFMCq4ly9nOlAKnD6YAdetixHskIDAY6ZvVLMuqR,gr1,2,76,not,TRUE,"Forrest Gump is a good man.  He is slow, but he is kind and has a good heart.  He just met his son for the first time and was worried that he may be slow just like him.  I did not know that Forrest knew he was slow, like that he is not like everyone else.  It's cute that he and his son have some of the same mannerisms even though he just met him.",76
vXF5itoiULkRhdPXLzsc6ddDKFMCq4ly9nOlAKnD6YAdetixHskIDAY6ZvVLMuqR,gr1,2,76,not,TRUE,"Forrest Gump is a good man.  He is slow, but he is kind and has a good heart.  He just met his son for the first time and was worried that he may be slow just like him.  I did not know that Forrest knew he was slow, like that he is not like everyone else.  It's cute that he and his son have some of the same mannerisms even though he just met him.",76
RwWIGEbUOJbWc7szJQMA9T29IREa_w0RqY-lUfSIJ5t3vqkK04ccSrNgmZSm4V_b,gr1,2,63,doesn't,TRUE,"The character of the man is kind, loving, and thoughtful. I believe he is technically autistic, but comes across as a warm person with the very best intentions. He doesn't ask for anything in return. In this clip of the movie, he just found out from Jenny that he has a son named Forrest after him, and the son is very smart.",63
LfFbd2bQy-XqSWBglHIb-fZhb_87x-je3JAkEq8U53iLHsXIy_ruo9d7CT1w3-iF,gr1,2,57,didn't,TRUE,"The man has a mental disability, but is very kind and I got the impression that he was excited/surprised to find out that he is the father of the child pictured above. He was also somewhat fearful because he didn't want the child to have the same mental disability (he found out he doesn't).",57
LfFbd2bQy-XqSWBglHIb-fZhb_87x-je3JAkEq8U53iLHsXIy_ruo9d7CT1w3-iF,gr1,2,57,doesn't,TRUE,"The man has a mental disability, but is very kind and I got the impression that he was excited/surprised to find out that he is the father of the child pictured above. He was also somewhat fearful because he didn't want the child to have the same mental disability (he found out he doesn't).",57
J8z5f-A3RXCwArMYEhp5TUtgxl87_qQJ0p10E8Z2MY2K30HdD6XEfAqsA2nxIFAR,gr3,2,64,didn't,TRUE,"I didn't like the character of Harry. He did have some redemption at the end of the clip, but he still abandoned the other person on the side of the road in the middle of nowhere. The rain starting shortly there after made it an even worse situation that the poor person had to be in and Harry should have never done that.",64
R6cr030_oLAkJQPPA5cwuXLjS7Eu-iTP0YOXRd-D0xGT8SaTFLXx71FNNDg4JCEl,gr3,2,34,didn't,TRUE,Harry was someone that didn't care about others and he left his friend in the rain and drove off. Harry came off to me as selfish and uncaring about the welfare of others.,34
MEEBxEcRbyARZUwvgR1dwWw3QwS2NeBWSUtAb8n2cxCXHtgthgdd5tPsX8-1_c7F,gr3,2,39,didn't,TRUE,harry upset me when he dropped the boy off and it starting raining but i was happy when he felt bad and went back for him and i was so glad the boy didn't get on the bus.,39
lzDBrUT0p47lYeIgt3Ymhw4mAMpeuAywqPtSuxEDijTxGcSn9_bsXHyn7xj-vCxS,gr3,2,62,didn't,TRUE,"He left the other man standing on the side of the road with a piece of paper and drove off. Maybe he didn't want to take care of him or be responsible for him. It started raining, and he obviously felt guilty. He turned around and went back to get the man. They embraced and laughed and shared a warm moment.",62
mhvsqXhyoHeLeFiA3tv5re06zX7yS4u2lG4AnVrmqGfGhz2bHfeD_QUMTwmQwIO7,gr3,2,47,no,TRUE,"Would say that he's a mediocre ""guardian"" or whatever he may be. There is no reason to have left a special needs child out in the rain. It bothered me a lot but I could not understand their language to hear what they were talking about.",47
mhvsqXhyoHeLeFiA3tv5re06zX7yS4u2lG4AnVrmqGfGhz2bHfeD_QUMTwmQwIO7,gr3,2,47,not,TRUE,"Would say that he's a mediocre ""guardian"" or whatever he may be. There is no reason to have left a special needs child out in the rain. It bothered me a lot but I could not understand their language to hear what they were talking about.",47
ECCw4ae8xbiB7G25RCRuR3GDN1B-dYACtWKK-gkBaIsPOHnWqCa0xa6IYD5vLXX3,gr3,2,30,not,TRUE,Harry dropped his son off on the side of the road.  He then realized he could not leave him there in the rain and went to go pick him up.,30
fRZq-3kLgFk2CEEFxOULmRDzBhKRQWyBPw6t8RYWPFDlb33Lw0ppzqYThRG8zppF,gr3,2,50,doesn't,TRUE,He was a guy who through away something because he thought it was too much work and then expected it to be there waiting for him when he wanted it back. He doesn't deserve the affection he gets because he doesn't know how to treat people with respect.,50
fRZq-3kLgFk2CEEFxOULmRDzBhKRQWyBPw6t8RYWPFDlb33Lw0ppzqYThRG8zppF,gr3,2,50,doesn't,TRUE,He was a guy who through away something because he thought it was too much work and then expected it to be there waiting for him when he wanted it back. He doesn't deserve the affection he gets because he doesn't know how to treat people with respect.,50
8EMm0orma3VNIK8dpYRLbtrBNozGT9IklRkrFpar99ZkK5YTUdQxClCck24eygp4,gr3,2,14,not,TRUE,He seemed like he was not genuine and taking advantage of the other character.,14
QhllEswVCMlSn-pCqFqSOG-B1BSTQpfBNZKSx7Qj2vx2Ryf1ez4rM7B-fgrZ8o1l,gr3,2,49,not,TRUE,Harry left the disabled man on the side of the road. A bus came by but he did not get on it. It started to rain and Harry started to regret leaving him behind. Harry went back to get him. It look liked he had a change of heart,49
a4ecVMbMpNBRgN3VMUzngVZfAWK-DhkqS1zWIWw8-OtKg8RW4lMtujFzdYeDi-RS,gr3,2,10,not,TRUE,I did not like Harry I thought he was mean,10
gG_tuaokc-Jk5d0Su0w-Qm2tGhiQCcF_N1KH4EN9JhmogHtotcWLkzXwjSFA66ER,gr3,2,54,not,TRUE,Henry is a man that leaves an autistic person on unkown relation to the side of the road with some money and a note. He drives off but comes back as he sees it start to rain and he drives back to get him. He's not bad per se but he is flawed,54
tk-GH6tNeJ1gxUWtEPvXzIpGmOcyh7mAd7kZfieSFEIqeMv4ZZoy4AV0k0DUBV93,gr3,2,26,not,TRUE,"He left his disabled child in the rain on the side of the road. Although he did go back, he's not a very good guy.",26
b7yFT5Jjtn3ai2h0c9kAUyVcUFICNH5z17ClV9SYwd1qqhzgz8T0TZ1zaF7eu_8Q,gr3,2,24,not,TRUE,"I did not like the fact he just left a person with  disabilities on their own. He can be cited on, changed his mind.",24
lmCdrENQdBjmO3D4lr3uGhJHz_rGq4xJKPwY1PQ_DMIp5DLD5s4opvxUW3XTFf2e,gr3,2,93,couldn't,TRUE,I remember he was weak and couldn't commit to abandoning the person in the clip.  He seemed to only halfheartedly turn around and rescue him after he didn't get on the bus.  If his goal was to see if the person would get on the bus he could have waited but he couldn't even do that.  He had to fight with himself and then come back after some internal struggle.  Perhaps commitment to disparity and beating himself up the whole time is the only thing he has going for himself.,93
